STUDYID	DOMAIN	SUBJIDN	GFGRPID	GFREFID	GFTESTCD	GFTEST	GFTSTDTL	GFCAT	GFORRES	GFORRESU	GFORREF	GFRESCAT	GFGENREF	GFSYM	GFGENLOC	GFGENSR	GFSEQID	GFPVRID	GFSTAT	GFREASND	GFNAM	GFSPEC	MATRIX	GFMETHOD	GFANMETH	VISIT	GFDTC	GFTPT	GFTPTREF	GFTPTNUM	GFSIGDTL	SWVER
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		5				GRCh38 miRBase V22				hsa-miR-3178				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		12				GRCh38 miRBase V22				hsa-miR-1262				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4647				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		122				GRCh38 miRBase V22				hsa-miR-629-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-12116				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3606-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4652-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-6731-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3655				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-548ay-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		15				GRCh38 miRBase V22				hsa-miR-200b-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		22565				GRCh38 miRBase V22				hsa-miR-3190-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4738-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		97				GRCh38 miRBase V22				hsa-miR-379-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-548f-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		15				GRCh38 miRBase V22				hsa-miR-3671				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6502-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3168				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6086				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-7161-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-7159-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		6				GRCh38 miRBase V22				hsa-miR-559				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		7				GRCh38 miRBase V22				hsa-miR-6847-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		36366				GRCh38 miRBase V22				hsa-miR-4693-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-5694				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6815-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6867-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-602				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		20				GRCh38 miRBase V22				hsa-miR-2682-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		4				GRCh38 miRBase V22				hsa-miR-10397-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4721				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4289				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-6805-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-383-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		12				GRCh38 miRBase V22				hsa-miR-3116				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6512-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		4				GRCh38 miRBase V22				hsa-miR-92a-1-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-222-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		56				GRCh38 miRBase V22				hsa-miR-642b-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		3				GRCh38 miRBase V22				hsa-miR-6764-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-92a-2-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4482-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		3				GRCh38 miRBase V22				hsa-miR-6785-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-3609				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-4478				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-1204				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-380-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		46				GRCh38 miRBase V22				hsa-miR-196b-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6847-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		9				GRCh38 miRBase V22				hsa-miR-4312				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-7978				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		14				GRCh38 miRBase V22				hsa-miR-138-2-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-18b-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-370-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6861-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4436a				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		2				GRCh38 miRBase V22				hsa-miR-191-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3197				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-548ae-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		211				GRCh38 miRBase V22				hsa-miR-514a-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6749-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4262				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6510-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		107005				GRCh38 miRBase V22				hsa-miR-518d-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		3				GRCh38 miRBase V22				hsa-miR-549a-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6816-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-1268a				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3664-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6736-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		34				GRCh38 miRBase V22				hsa-miR-490-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-7850-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		157				GRCh38 miRBase V22				hsa-miR-877-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6511b-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		20				GRCh38 miRBase V22				hsa-miR-605-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-448				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-12135				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		2				GRCh38 miRBase V22				hsa-miR-4724-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		5				GRCh38 miRBase V22				hsa-miR-4652-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		2				GRCh38 miRBase V22				hsa-miR-504-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6732-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6874-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-601				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4429				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		2				GRCh38 miRBase V22				hsa-miR-196a-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6515-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4682				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-148b-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3672				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		8				GRCh38 miRBase V22				hsa-miR-4999-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-3126-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6891-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_56	TRNSCPTN	Transcription	FRAGMENT COUNT		4				GRCh38 miRBase V22				hsa-miR-4714-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6509-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9065643849		TEST0001_55	TRNSCPTN	Transcription	FRAGMENT COUNT		2				GRCh38 miRBase V22				hsa-miR-1468-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 02						nf-core/smrnaseq: v2.3.1-g5901bea
